2.675585284280936449e+00,4.964539007092199085e+00,2.491103202846975062e+00,2.542372881355932535e+00,2.027027027027027195e+00,2.393617021276595924e+00,3.116883116883117033e+00,2.325581395348837344e+00,3.013698630136986356e+00,2.359882005899704982e+00,2.259887005649717562e+00,2.446483180428134396e+00,2.770083102493074545e+00,1.392757660167130984e+00,2.874743326488706341e+00,2.813852813852813828e+00,1.479915433403805380e+00,2.422907488986784319e+00,2.637889688249400511e+00,1.793721973094170474e+00
3.678929765886287839e+00,3.191489361702127603e+00,1.779359430604982473e+00,8.474576271186440302e-01,6.756756756756756577e-01,1.861702127659574435e+00,3.636363636363636243e+00,2.325581395348837344e+00,4.109589041095889961e+00,2.064896755162241693e+00,3.389830508474576121e+00,3.363914373088684684e+00,2.493074792243767490e+00,2.785515320334261968e+00,1.848049281314168457e+00,2.164502164502164483e+00,3.594080338266384622e+00,2.202643171806167643e+00,2.158273381294963933e+00,2.466367713004484319e+00
2.675585284280936449e+00,2.836879432624113573e+00,2.491103202846975062e+00,1.977401129943503033e+00,1.801801801801801828e+00,3.191489361702127603e+00,2.597402597402597380e+00,1.550387596899224896e+00,3.835616438356164615e+00,3.539823008849557695e+00,3.389830508474576121e+00,3.058103975535168217e+00,2.493074792243767490e+00,1.949860724233983378e+00,2.669404517453798587e+00,2.380952380952380931e+00,2.959830866807610761e+00,6.607929515418502486e-01,2.398081534772182444e+00,1.793721973094170474e+00
3.010033444816053727e+00,1.773049645390071039e+00,1.067615658362989439e+00,2.259887005649717562e+00,1.351351351351351315e+00,2.659574468085106336e+00,1.298701298701298690e+00,2.583979328165374678e+00,4.657534246575342429e+00,1.769911504424778848e+00,3.954802259887006066e+00,4.281345565749234972e+00,4.432132963988919983e+00,2.506963788300835549e+00,1.848049281314168457e+00,2.164502164502164483e+00,2.114164904862579242e+00,2.422907488986784319e+00,1.199040767386091222e+00,2.466367713004484319e+00
3.344481605351170561e+00,1.773049645390071039e+00,1.067615658362989439e+00,1.129943502824858781e+00,2.027027027027027195e+00,3.457446808510638459e+00,2.337662337662337553e+00,3.100775193798449791e+00,1.643835616438356073e+00,1.474926253687315558e+00,5.367231638418078710e+00,1.529051987767584109e+00,1.385041551246537272e+00,3.621169916434540337e+00,1.848049281314168457e+00,3.246753246753246280e+00,2.748414376321353103e+00,2.422907488986784319e+00,1.918465227817745644e+00,2.914798206278026882e+00
2.675585284280936449e+00,1.773049645390071039e+00,3.202846975088967874e+00,3.389830508474576121e+00,1.801801801801801828e+00,3.989361702127659726e+00,2.597402597402597380e+00,2.842377260981912013e+00,3.013698630136986356e+00,3.539823008849557695e+00,1.977401129943503033e+00,3.058103975535168217e+00,1.385041551246537272e+00,3.621169916434540337e+00,1.848049281314168457e+00,1.948051948051948035e+00,1.691331923890063482e+00,1.321585903083700497e+00,1.678657074340527577e+00,2.242152466367712815e+00
2.006688963210702337e+00,1.418439716312056786e+00,1.423487544483985623e+00,1.694915254237288060e+00,9.009009009009009139e-01,2.127659574468085069e+00,2.077922077922077726e+00,1.808785529715762230e+00,2.465753424657534332e+00,3.539823008849557695e+00,2.259887005649717562e+00,1.834862385321101019e+00,1.108033240997229996e+00,4.178272980501392730e+00,2.464065708418891276e+00,2.813852813852813828e+00,3.805496828752642724e+00,3.083700440528634346e+00,2.398081534772182444e+00,2.914798206278026882e+00
2.341137123745819171e+00,1.773049645390071039e+00,2.491103202846975062e+00,1.977401129943503033e+00,2.702702702702702631e+00,2.659574468085106336e+00,2.337662337662337553e+00,3.359173126614987126e+00,2.465753424657534332e+00,1.769911504424778848e+00,3.672316384180791093e+00,3.363914373088684684e+00,1.662049861495844993e+00,2.228412256267409575e+00,2.669404517453798587e+00,2.813852813852813828e+00,1.479915433403805380e+00,1.321585903083700497e+00,1.199040767386091222e+00,2.466367713004484319e+00
5.351170568561872898e+00,3.900709219858156107e+00,7.117437722419928114e-01,1.977401129943503033e+00,2.027027027027027195e+00,1.861702127659574435e+00,1.818181818181818121e+00,1.291989664082687339e+00,2.191780821917808098e+00,2.949852507374631116e+00,3.389830508474576121e+00,3.058103975535168217e+00,2.216066481994459991e+00,2.506963788300835549e+00,2.053388090349075767e+00,1.948051948051948035e+00,2.325581395348837344e+00,1.101321585903083822e+00,2.398081534772182444e+00,2.466367713004484319e+00
2.006688963210702337e+00,1.418439716312056786e+00,3.202846975088967874e+00,3.107344632768361592e+00,2.252252252252252340e+00,1.861702127659574435e+00,2.597402597402597380e+00,2.067183462532300009e+00,2.465753424657534332e+00,8.849557522123894238e-01,3.672316384180791093e+00,2.446483180428134396e+00,3.047091412742382488e+00,3.064066852367687943e+00,2.464065708418891276e+00,1.948051948051948035e+00,1.479915433403805380e+00,1.762114537444934070e+00,1.678657074340527577e+00,2.466367713004484319e+00
3.344481605351170561e-01,2.482269503546099543e+00,7.117437722419928114e-01,1.412429378531073532e+00,2.702702702702702631e+00,5.319148936170212671e-01,7.792207792207792583e-01,2.067183462532300009e+00,3.287671232876712146e+00,1.769911504424778848e+00,2.542372881355932535e+00,3.363914373088684684e+00,1.939058171745152270e+00,2.785515320334261968e+00,2.464065708418891276e+00,2.164502164502164483e+00,1.268498942917547501e+00,4.405286343612335287e+00,4.076738609112710243e+00,3.139013452914798386e+00
2.675585284280936449e+00,2.836879432624113573e+00,2.135231316725978878e+00,1.694915254237288060e+00,1.576576576576576461e+00,1.595744680851063801e+00,1.038961038961038863e+00,2.842377260981912013e+00,2.465753424657534332e+00,1.474926253687315558e+00,1.694915254237288060e+00,1.834862385321101019e+00,2.770083102493074545e+00,2.785515320334261968e+00,2.874743326488706341e+00,2.164502164502164483e+00,3.382663847780126964e+00,1.982378854625550746e+00,3.836930455635491288e+00,1.121076233183856408e+00
1.003344481605351168e+00,7.092198581560283932e-01,1.067615658362989439e+00,8.474576271186440302e-01,2.477477477477477485e+00,7.978723404255319007e-01,7.792207792207792583e-01,1.808785529715762230e+00,4.109589041095889961e+00,2.949852507374631116e+00,2.259887005649717562e+00,3.669724770642202039e+00,3.601108033240997486e+00,2.785515320334261968e+00,3.080082135523613651e+00,1.515151515151515138e+00,1.691331923890063482e+00,3.744493392070484372e+00,2.158273381294963933e+00,2.466367713004484319e+00
2.006688963210702337e+00,3.546099290780141966e-01,1.779359430604982473e+00,1.129943502824858781e+00,1.801801801801801828e+00,1.595744680851063801e+00,1.298701298701298690e+00,2.842377260981912013e+00,1.917808219178082307e+00,3.834808259587020540e+00,2.542372881355932535e+00,4.892966360856268793e+00,4.709141274238227481e+00,1.949860724233983378e+00,1.026694045174537884e+00,1.948051948051948035e+00,2.325581395348837344e+00,1.762114537444934070e+00,2.637889688249400511e+00,2.466367713004484319e+00
1.337792642140468224e+00,2.836879432624113573e+00,2.846975088967971246e+00,2.824858757062147063e+00,2.252252252252252340e+00,1.861702127659574435e+00,2.337662337662337553e+00,1.808785529715762230e+00,2.191780821917808098e+00,1.769911504424778848e+00,2.542372881355932535e+00,1.223241590214067198e+00,3.324099722991689987e+00,3.064066852367687943e+00,2.874743326488706341e+00,2.813852813852813828e+00,1.902748414376321362e+00,2.202643171806167643e+00,9.592326139088728221e-01,1.345291479820627911e+00
3.678929765886287839e+00,3.191489361702127603e+00,1.779359430604982473e+00,1.977401129943503033e+00,1.576576576576576461e+00,1.595744680851063801e+00,2.077922077922077726e+00,2.067183462532300009e+00,1.917808219178082307e+00,2.064896755162241693e+00,3.107344632768361592e+00,3.058103975535168217e+00,2.493074792243767490e+00,2.228412256267409575e+00,2.669404517453798587e+00,2.380952380952380931e+00,1.268498942917547501e+00,2.422907488986784319e+00,1.918465227817745644e+00,1.345291479820627911e+00
1.672240802675585281e+00,2.482269503546099543e+00,3.914590747330960685e+00,2.259887005649717562e+00,9.009009009009009139e-01,1.861702127659574435e+00,2.597402597402597380e+00,2.583979328165374678e+00,2.465753424657534332e+00,1.769911504424778848e+00,2.259887005649717562e+00,1.223241590214067198e+00,2.216066481994459991e+00,3.342618384401114362e+00,2.258726899383983522e+00,3.463203463203463173e+00,1.479915433403805380e+00,1.321585903083700497e+00,2.398081534772182444e+00,1.793721973094170474e+00
2.006688963210702337e+00,2.127659574468085069e+00,1.423487544483985623e+00,2.259887005649717562e+00,1.576576576576576461e+00,1.063829787234042534e+00,7.792207792207792583e-01,2.325581395348837344e+00,1.369863013698630061e+00,4.129793510324483385e+00,2.259887005649717562e+00,2.752293577981651751e+00,3.324099722991689987e+00,1.114206128133704787e+00,2.464065708418891276e+00,3.679653679653680065e+00,1.691331923890063482e+00,2.202643171806167643e+00,1.918465227817745644e+00,2.914798206278026882e+00
2.006688963210702337e+00,2.127659574468085069e+00,3.202846975088967874e+00,1.129943502824858781e+00,1.801801801801801828e+00,1.329787234042553168e+00,2.077922077922077726e+00,1.033591731266150004e+00,1.369863013698630061e+00,2.949852507374631116e+00,2.824858757062147063e+00,3.975535168195718505e+00,2.770083102493074545e+00,3.342618384401114362e+00,2.258726899383983522e+00,2.380952380952380931e+00,1.479915433403805380e+00,2.202643171806167643e+00,1.678657074340527577e+00,2.242152466367712815e+00
1.672240802675585281e+00,2.127659574468085069e+00,1.423487544483985623e+00,1.977401129943503033e+00,1.126126126126126170e+00,1.063829787234042534e+00,2.077922077922077726e+00,2.325581395348837344e+00,1.917808219178082307e+00,2.654867256637168271e+00,2.542372881355932535e+00,1.834862385321101019e+00,1.939058171745152270e+00,2.506963788300835549e+00,2.874743326488706341e+00,4.329004329004328966e+00,3.171247357293868863e+00,1.982378854625550746e+00,1.918465227817745644e+00,1.121076233183856408e+00
2.675585284280936449e+00,1.418439716312056786e+00,3.558718861209964945e+00,1.412429378531073532e+00,2.927927927927927776e+00,2.659574468085106336e+00,1.818181818181818121e+00,1.550387596899224896e+00,2.739726027397260122e+00,2.949852507374631116e+00,1.977401129943503033e+00,1.529051987767584109e+00,2.493074792243767490e+00,2.228412256267409575e+00,3.696098562628336914e+00,1.731601731601731586e+00,1.902748414376321362e+00,1.541850220264317173e+00,9.592326139088728221e-01,1.793721973094170474e+00
3.344481605351170561e+00,3.900709219858156107e+00,2.135231316725978878e+00,2.824858757062147063e+00,4.504504504504504570e-01,2.127659574468085069e+00,1.818181818181818121e+00,2.583979328165374678e+00,3.287671232876712146e+00,2.064896755162241693e+00,3.954802259887006066e+00,1.223241590214067198e+00,2.493074792243767490e+00,1.949860724233983378e+00,2.464065708418891276e+00,1.515151515151515138e+00,2.325581395348837344e+00,1.541850220264317173e+00,1.199040767386091222e+00,1.569506726457399193e+00
1.672240802675585281e+00,2.127659574468085069e+00,2.491103202846975062e+00,1.412429378531073532e+00,1.576576576576576461e+00,2.127659574468085069e+00,1.298701298701298690e+00,2.842377260981912013e+00,3.835616438356164615e+00,2.949852507374631116e+00,1.412429378531073532e+00,2.140672782874617486e+00,2.770083102493074545e+00,3.342618384401114362e+00,2.258726899383983522e+00,1.948051948051948035e+00,1.479915433403805380e+00,2.202643171806167643e+00,1.918465227817745644e+00,1.793721973094170474e+00
2.006688963210702337e+00,3.900709219858156107e+00,2.135231316725978878e+00,2.259887005649717562e+00,4.504504504504504570e-01,2.127659574468085069e+00,2.337662337662337553e+00,1.033591731266150004e+00,2.739726027397260122e+00,4.719764011799409964e+00,1.694915254237288060e+00,1.223241590214067198e+00,1.385041551246537272e+00,2.228412256267409575e+00,1.848049281314168457e+00,3.246753246753246280e+00,2.748414376321353103e+00,1.321585903083700497e+00,1.438848920863309511e+00,2.466367713004484319e+00
2.341137123745819171e+00,2.127659574468085069e+00,1.067615658362989439e+00,1.129943502824858781e+00,1.126126126126126170e+00,2.127659574468085069e+00,2.077922077922077726e+00,2.842377260981912013e+00,2.465753424657534332e+00,3.244837758112094406e+00,2.259887005649717562e+00,2.446483180428134396e+00,2.493074792243767490e+00,2.785515320334261968e+00,2.258726899383983522e+00,3.246753246753246280e+00,1.057082452431289621e+00,2.202643171806167643e+00,2.398081534772182444e+00,1.121076233183856408e+00
2.341137123745819171e+00,3.546099290780142077e+00,2.491103202846975062e+00,2.542372881355932535e+00,1.801801801801801828e+00,1.329787234042553168e+00,3.116883116883117033e+00,2.067183462532300009e+00,1.917808219178082307e+00,1.474926253687315558e+00,2.259887005649717562e+00,1.834862385321101019e+00,1.939058171745152270e+00,2.785515320334261968e+00,1.437371663244353170e+00,2.597402597402597380e+00,1.902748414376321362e+00,8.810572687224670352e-01,1.438848920863309511e+00,2.466367713004484319e+00
2.341137123745819171e+00,1.063829787234042534e+00,1.423487544483985623e+00,1.412429378531073532e+00,2.477477477477477485e+00,1.861702127659574435e+00,2.077922077922077726e+00,1.808785529715762230e+00,2.739726027397260122e+00,3.244837758112094406e+00,2.542372881355932535e+00,3.669724770642202039e+00,1.939058171745152270e+00,2.506963788300835549e+00,1.026694045174537884e+00,1.515151515151515138e+00,1.268498942917547501e+00,1.982378854625550746e+00,2.158273381294963933e+00,2.242152466367712815e+00
2.006688963210702337e+00,1.063829787234042534e+00,1.423487544483985623e+00,1.977401129943503033e+00,1.801801801801801828e+00,2.393617021276595924e+00,1.558441558441558517e+00,2.325581395348837344e+00,2.191780821917808098e+00,1.769911504424778848e+00,2.824858757062147063e+00,1.834862385321101019e+00,2.493074792243767490e+00,2.506963788300835549e+00,2.874743326488706341e+00,3.030303030303030276e+00,2.114164904862579242e+00,1.982378854625550746e+00,9.592326139088728221e-01,8.968609865470852371e-01
3.678929765886287839e+00,2.482269503546099543e+00,2.135231316725978878e+00,2.542372881355932535e+00,2.027027027027027195e+00,3.723404255319148870e+00,2.077922077922077726e+00,1.291989664082687339e+00,1.917808219178082307e+00,1.769911504424778848e+00,2.259887005649717562e+00,2.446483180428134396e+00,2.770083102493074545e+00,5.571030640668523937e-01,1.437371663244353170e+00,1.515151515151515138e+00,1.057082452431289621e+00,2.643171806167400995e+00,1.199040767386091222e+00,2.017937219730941756e+00
3.010033444816053727e+00,1.418439716312056786e+00,2.846975088967971246e+00,2.542372881355932535e+00,2.477477477477477485e+00,2.925531914893617191e+00,7.792207792207792583e-01,1.291989664082687339e+00,1.917808219178082307e+00,1.769911504424778848e+00,1.977401129943503033e+00,2.140672782874617486e+00,2.216066481994459991e+00,2.506963788300835549e+00,1.848049281314168457e+00,1.731601731601731586e+00,2.536997885835095001e+00,1.982378854625550746e+00,1.199040767386091222e+00,8.968609865470852371e-01
6.688963210702341122e-01,1.773049645390071039e+00,1.067615658362989439e+00,8.474576271186440302e-01,2.477477477477477485e+00,1.861702127659574435e+00,1.558441558441558517e+00,1.550387596899224896e+00,1.095890410958904049e+00,8.849557522123894238e-01,2.542372881355932535e+00,2.446483180428134396e+00,2.770083102493074545e+00,4.456824512534819149e+00,3.285420944558521850e+00,2.164502164502164483e+00,1.268498942917547501e+00,1.762114537444934070e+00,2.637889688249400511e+00,1.569506726457399193e+00
2.006688963210702337e+00,3.546099290780142077e+00,1.423487544483985623e+00,2.542372881355932535e+00,1.126126126126126170e+00,1.329787234042553168e+00,2.077922077922077726e+00,7.751937984496124479e-01,2.739726027397260122e+00,2.949852507374631116e+00,2.259887005649717562e+00,2.752293577981651751e+00,1.662049861495844993e+00,1.671309192200557181e+00,2.464065708418891276e+00,1.515151515151515138e+00,1.057082452431289621e+00,2.202643171806167643e+00,1.678657074340527577e+00,2.017937219730941756e+00
